3|2157|ru    |2026-01-04 19:37:08.560
3|2158|tr    |2026-01-04 19:37:08.573
3|2159|vi    |2026-01-04 19:37:08.583
3|2160|zh    |2026-01-04 19:37:08.593
4|2161|de    |2026-01-04 19:37:33.467
4|2162|en-au |2026-01-04 19:37:33.480
4|2163|en-ca |2026-01-04 19:37:33.493
4|2164|en-gb |2026-01-04 19:37:33.503
4|2165|en-ie |2026-01-04 19:37:33.513
4|2166|en-nz |2026-01-04 19:37:33.527
4|2167|id    |2026-01-04 19:37:33.550
4|2168|it    |2026-01-04 19:37:33.560
4|2169|ja    |2026-01-04 19:37:33.570
4|2170|ko    |2026-01-04 19:37:33.580
4|2171|nl    |2026-01-04 19:37:33.590
4|2172|pt    |2026-01-04 19:37:33.600
4|2173|ru    |2026-01-04 19:37:33.607
4|2174|tr    |2026-01-04 19:37:33.620
4|2175|vi    |2026-01-04 19:37:33.630
4|2176|zh    |2026-01-04 19:37:33.640
5|2177|de    |2026-01-04 19:38:16.673
5|2178|en-au |2026-01-04 19:38:16.690
5|2179|en-ca |2026-01-04 19:38:16.703
5|2180|en-gb |2026-01-04 19:38:16.717
5|2181|en-ie |2026-01-04 19:38:16.730
5|2182|en-nz |2026-01-04 19:38:16.740
5|2184|id    |2026-01-04 19:38:16.780
5|2185|it    |2026-01-04 19:38:16.790
5|2186|ja    |2026-01-04 19:38:16.800
5|2187|ko    |2026-01-04 19:38:16.810
5|2188|nl    |2026-01-04 19:38:16.817
5|2189|pt    |2026-01-04 19:38:16.827
5|2190|ru    |2026-01-04 19:38:16.837
5|2191|tr    |2026-01-04 19:38:16.850
5|2192|vi    |2026-01-04 19:38:16.860
5|2193|zh    |2026-01-04 19:38:16.870
6|2194|de    |2026-01-04 19:39:08.853
6|2195|en-au |2026-01-04 19:39:08.870
6|2196|en-ca |2026-01-04 19:39:08.887
6|2197|en-gb |2026-01-04 19:39:08.900
6|2198|en-ie |2026-01-04 19:39:08.917
6|2199|en-nz |2026-01-04 19:39:08.930
6|2201|id    |2026-01-04 19:39:08.967
6|2202|it    |2026-01-04 19:39:08.977
6|2203|ja    |2026-01-04 19:39:08.987
6|2204|ko    |2026-01-04 19:39:08.997
6|2205|nl    |2026-01-04 19:39:09.007
6|2206|pt    |2026-01-04 19:39:09.020
6|2207|ru    |2026-01-04 19:39:09.030
6|2208|tr    |2026-01-04 19:39:09.050
6|2209|vi    |2026-01-04 19:39:09.060
6|2210|zh    |2026-01-04 19:39:09.070
7|2211|de    |2026-01-04 19:39:29.387
7|2212|en-au |2026-01-04 19:39:29.393
7|2213|en-ca |2026-01-04 19:39:29.407
7|2214|en-gb |2026-01-04 19:39:29.417
7|2215|en-ie |2026-01-04 19:39:29.423
7|2216|en-nz |2026-01-04 19:39:29.433
7|2217|id    |2026-01-04 19:39:29.467
7|2218|it    |2026-01-04 19:39:29.473
7|2219|ja    |2026-01-04 19:39:29.487
7|2220|ko    |2026-01-04 19:39:29.493
7|2221|nl    |2026-01-04 19:39:29.503
7|2222|pt    |2026-01-04 19:39:29.517
7|2223|ru    |2026-01-04 19:39:29.527
7|2224|tr    |2026-01-04 19:39:29.543
7|2225|vi    |2026-01-04 19:39:29.553
7|2226|zh    |2026-01-04 19:39:29.563
8|2227|de    |2026-01-04 19:39:50.067
8|2228|en-au |2026-01-04 19:39:50.077
8|2229|en-ca |2026-01-04 19:39:50.087
8|2230|en-gb |2026-01-04 19:39:50.097
8|2231|en-ie |2026-01-04 19:39:50.107
8|2232|en-nz |2026-01-04 19:39:50.117
8|2233|id    |2026-01-04 19:39:50.140
8|2234|it    |2026-01-04 19:39:50.150
8|2235|ja    |2026-01-04 19:39:50.160
8|2236|ko    |2026-01-04 19:39:50.170
8|2237|nl    |2026-01-04 19:39:50.180
8|2238|pt    |2026-01-04 19:39:50.190
8|2239|ru    |2026-01-04 19:39:50.200
8|2240|tr    |2026-01-04 19:39:50.217
8|2241|vi    |2026-01-04 19:39:50.227
8|2242|zh    |2026-01-04 19:39:50.240
9|2243|de    |2026-01-04 19:40:35.083
9|2244|en-au |2026-01-04 19:40:35.097
9|2245|en-ca |2026-01-04 19:40:35.110
9|2246|en-gb |2026-01-04 19:40:35.123
9|2247|en-ie |2026-01-04 19:40:35.140
9|2248|en-nz |2026-01-04 19:40:35.150
9|2249|id    |2026-01-04 19:40:35.180
9|2250|it    |2026-01-04 19:40:35.190
9|2251|ja    |2026-01-04 19:40:35.200
9|2252|ko    |2026-01-04 19:40:35.210
9|2253|nl    |2026-01-04 19:40:35.220
9|2254|pt    |2026-01-04 19:40:35.233
9|2255|ru    |2026-01-04 19:40:35.243
9|2256|tr    |2026-01-04 19:40:35.263
9|2257|vi    |2026-01-04 19:40:35.270
9|2258|zh    |2026-01-04 19:40:35.280
10|2259|de    |2026-01-04 19:41:06.830
10|2260|en-au |2026-01-04 19:41:06.843
10|2261|en-ca |2026-01-04 19:41:06.857
10|2262|en-gb |2026-01-04 19:41:06.870
10|2263|en-ie |2026-01-04 19:41:06.883
10|2264|en-nz |2026-01-04 19:41:06.893
10|2265|id    |2026-01-04 19:41:06.927
10|2266|it    |2026-01-04 19:41:06.937
10|2267|ja    |2026-01-04 19:41:06.943
10|2268|ko    |2026-01-04 19:41:06.953
10|2269|nl    |2026-01-04 19:41:06.960
10|2270|pt    |2026-01-04 19:41:06.970
10|2271|ru    |2026-01-04 19:41:06.980
10|2272|tr    |2026-01-04 19:41:06.993
10|2273|vi    |2026-01-04 19:41:07.003
10|2274|zh    |2026-01-04 19:41:07.010
11|2275|de    |2026-01-04 19:41:39.930
11|2276|en-au |2026-01-04 19:41:39.943
11|2277|en-ca |2026-01-04 19:41:39.960
11|2278|en-gb |2026-01-04 19:41:39.977
11|2279|en-ie |2026-01-04 19:41:39.987
11|2280|en-nz |2026-01-04 19:41:39.997
11|2282|id    |2026-01-04 19:41:40.027
11|2283|it    |2026-01-04 19:41:40.037
11|2284|ja    |2026-01-04 19:41:40.047
11|2285|ko    |2026-01-04 19:41:40.057
11|2286|nl    |2026-01-04 19:41:40.063
11|2287|pt    |2026-01-04 19:41:40.073
11|2288|ru    |2026-01-04 19:41:40.083
11|2289|tr    |2026-01-04 19:41:40.100
11|2290|vi    |2026-01-04 19:41:40.110
11|2291|zh    |2026-01-04 19:41:40.120
12|2292|de    |2026-01-04 19:42:04.587
12|2293|en-au |2026-01-04 19:42:04.597
12|2294|en-ca |2026-01-04 19:42:04.607
12|2295|en-gb |2026-01-04 19:42:04.617
12|2296|en-ie |2026-01-04 19:42:04.623
12|2297|en-nz |2026-01-04 19:42:04.633
12|2298|id    |2026-01-04 19:42:04.660
12|2299|it    |2026-01-04 19:42:04.670
12|2300|ja    |2026-01-04 19:42:04.680
12|2301|ko    |2026-01-04 19:42:04.687
12|2302|nl    |2026-01-04 19:42:04.697
12|2303|pt    |2026-01-04 19:42:04.707
12|2304|ru    |2026-01-04 19:42:04.713
12|2305|tr    |2026-01-04 19:42:04.730
12|2306|vi    |2026-01-04 19:42:04.740
12|2307|zh    |2026-01-04 19:42:04.750
13|2308|de    |2026-01-04 19:44:06.837
13|2309|en-au |2026-01-04 19:44:06.847
13|2310|en-ca |2026-01-04 19:44:06.860
13|2311|en-gb |2026-01-04 19:44:06.870
13|2312|en-ie |2026-01-04 19:44:06.880
13|2313|en-nz |2026-01-04 19:44:06.890
13|2314|id    |2026-01-04 19:44:06.920
13|2315|it    |2026-01-04 19:44:06.930
13|2316|ja    |2026-01-04 19:44:06.940
13|2317|ko    |2026-01-04 19:44:06.950
13|2318|nl    |2026-01-04 19:44:06.960
13|2319|pt    |2026-01-04 19:44:06.967
13|2320|ru    |2026-01-04 19:44:06.977
13|2321|tr    |2026-01-04 19:44:06.990
13|2322|vi    |2026-01-04 19:44:07.000
13|2323|zh    |2026-01-04 19:44:07.007
14|2324|de    |2026-01-04 19:44:34.997
14|2325|en-au |2026-01-04 19:44:35.007
14|2326|en-ca |2026-01-04 19:44:35.057
14|2327|en-gb |2026-01-04 19:44:35.063
14|2328|en-ie |2026-01-04 19:44:35.073
14|2329|en-nz |2026-01-04 19:44:35.083
14|2330|id    |2026-01-04 19:44:35.110
14|2331|it    |2026-01-04 19:44:35.117
14|2332|ja    |2026-01-04 19:44:35.127
14|2333|ko    |2026-01-04 19:44:35.133
14|2334|nl    |2026-01-04 19:44:35.143
14|2335|pt    |2026-01-04 19:44:35.157
14|2336|ru    |2026-01-04 19:44:35.167
14|2337|tr    |2026-01-04 19:44:35.180
14|2338|vi    |2026-01-04 19:44:35.193
14|2339|zh    |2026-01-04 19:44:35.203
15|2340|de    |2026-01-04 19:44:55.123
15|2341|en-au |2026-01-04 19:44:55.133
15|2342|en-ca |2026-01-04 19:44:55.147
15|2343|en-gb |2026-01-04 19:44:55.157
15|2344|en-ie |2026-01-04 19:44:55.163
15|2345|en-nz |2026-01-04 19:44:55.173
15|2346|id    |2026-01-04 19:44:55.200
15|2347|it    |2026-01-04 19:44:55.210
15|2348|ja    |2026-01-04 19:44:55.220
15|2349|ko    |2026-01-04 19:44:55.230
15|2350|nl    |2026-01-04 19:44:55.240
15|2351|pt    |2026-01-04 19:44:55.247
15|2352|ru    |2026-01-04 19:44:55.257
15|2353|tr    |2026-01-04 19:44:55.270
15|2354|vi    |2026-01-04 19:44:55.280
15|2355|zh    |2026-01-04 19:44:55.290
16|2356|de    |2026-01-04 19:45:23.597
16|2357|en-au |2026-01-04 19:45:23.603
16|2358|en-ca |2026-01-04 19:45:23.613
16|2359|en-gb |2026-01-04 19:45:23.623
16|2360|en-ie |2026-01-04 19:45:23.630
16|2361|en-nz |2026-01-04 19:45:23.640
16|2363|id    |2026-01-04 19:45:23.670
16|2364|it    |2026-01-04 19:45:23.683
16|2365|ja    |2026-01-04 19:45:23.690
16|2366|ko    |2026-01-04 19:45:23.700
16|2367|nl    |2026-01-04 19:45:23.710
16|2368|pt    |2026-01-04 19:45:23.720
16|2369|ru    |2026-01-04 19:45:23.730
16|2370|tr    |2026-01-04 19:45:23.743
16|2371|vi    |2026-01-04 19:45:23.753
16|2372|zh    |2026-01-04 19:45:23.760
17|2373|de    |2026-01-04 19:45:52.613
17|2374|en-au |2026-01-04 19:45:52.623
17|2375|en-ca |2026-01-04 19:45:52.633
17|2376|en-gb |2026-01-04 19:45:52.643
17|2377|en-ie |2026-01-04 19:45:52.653
17|2378|en-nz |2026-01-04 19:45:52.660
17|2379|id    |2026-01-04 19:45:52.687
17|2380|it    |2026-01-04 19:45:52.693
17|2381|ja    |2026-01-04 19:45:52.703
17|2382|ko    |2026-01-04 19:45:52.710
17|2383|nl    |2026-01-04 19:45:52.720
17|2384|pt    |2026-01-04 19:45:52.730
17|2385|ru    |2026-01-04 19:45:52.737
17|2386|tr    |2026-01-04 19:45:52.753
17|2387|vi    |2026-01-04 19:45:52.760
17|2388|zh    |2026-01-04 19:45:52.770
18|2389|de    |2026-01-04 19:46:14.880
18|2390|en-au |2026-01-04 19:46:14.890
18|2391|en-ca |2026-01-04 19:46:14.900
18|2392|en-gb |2026-01-04 19:46:14.913
18|2393|en-ie |2026-01-04 19:46:14.923
18|2394|en-nz |2026-01-04 19:46:14.933
18|2396|id    |2026-01-04 19:46:14.963
18|2397|it    |2026-01-04 19:46:14.977
18|2398|ja    |2026-01-04 19:46:14.983
18|2399|ko    |2026-01-04 19:46:14.993
18|2400|nl    |2026-01-04 19:46:15.000
18|2401|pt    |2026-01-04 19:46:15.010
18|2402|ru    |2026-01-04 19:46:15.020
18|2403|tr    |2026-01-04 19:46:15.037
18|2404|vi    |2026-01-04 19:46:15.043
18|2405|zh    |2026-01-04 19:46:15.053
19|2406|de    |2026-01-04 19:46:38.297
19|2407|en-au |2026-01-04 19:46:38.307
19|2408|en-ca |2026-01-04 19:46:38.317
19|2409|en-gb |2026-01-04 19:46:38.323
19|2410|en-ie |2026-01-04 19:46:38.333
19|2411|en-nz |2026-01-04 19:46:38.343
19|2413|id    |2026-01-04 19:46:38.373
19|2414|it    |2026-01-04 19:46:38.383
19|2415|ja    |2026-01-04 19:46:38.390
19|2416|ko    |2026-01-04 19:46:38.400
19|2417|nl    |2026-01-04 19:46:38.410
19|2418|pt    |2026-01-04 19:46:38.420
19|2419|ru    |2026-01-04 19:46:38.427
19|2420|tr    |2026-01-04 19:46:38.443
19|2421|vi    |2026-01-04 19:46:38.450
19|2422|zh    |2026-01-04 19:46:38.460
20|2423|de    |2026-01-04 19:46:59.287
20|2424|en-au |2026-01-04 19:46:59.297
20|2425|en-ca |2026-01-04 19:46:59.307
20|2426|en-gb |2026-01-04 19:46:59.320
20|2427|en-ie |2026-01-04 19:46:59.327
20|2428|en-nz |2026-01-04 19:46:59.337
20|2430|id    |2026-01-04 19:46:59.367
20|2431|it    |2026-01-04 19:46:59.377
20|2432|ja    |2026-01-04 19:46:59.387
20|2433|ko    |2026-01-04 19:46:59.400
20|2434|nl    |2026-01-04 19:46:59.407
20|2435|pt    |2026-01-04 19:46:59.417
20|2436|ru    |2026-01-04 19:46:59.427
20|2437|tr    |2026-01-04 19:46:59.440
20|2438|vi    |2026-01-04 19:46:59.450
20|2439|zh    |2026-01-04 19:46:59.457
21|2440|de    |2026-01-04 19:47:30.150
21|2441|en-au |2026-01-04 19:47:30.163
21|2442|en-ca |2026-01-04 19:47:30.177
21|2443|en-gb |2026-01-04 19:47:30.303
21|2444|en-ie |2026-01-04 19:47:30.317
21|2445|en-nz |2026-01-04 19:47:30.330
21|2447|id    |2026-01-04 19:47:30.377
21|2448|it    |2026-01-04 19:47:30.387
21|2449|ja    |2026-01-04 19:47:30.397
21|2450|ko    |2026-01-04 19:47:30.403
21|2451|nl    |2026-01-04 19:47:30.413
21|2452|pt    |2026-01-04 19:47:30.423
21|2453|ru    |2026-01-04 19:47:30.433
21|2454|tr    |2026-01-04 19:47:30.450
21|2455|vi    |2026-01-04 19:47:30.460
21|2456|zh    |2026-01-04 19:47:30.470
22|2457|de    |2026-01-04 19:47:49.870
22|2458|en-au |2026-01-04 19:47:49.880
22|2459|en-ca |2026-01-04 19:47:50.040
22|2460|en-gb |2026-01-04 19:47:50.050
22|2461|en-ie |2026-01-04 19:47:50.060
22|2462|en-nz |2026-01-04 19:47:50.070
22|2463|id    |2026-01-04 19:47:50.097
22|2464|it    |2026-01-04 19:47:50.107
22|2465|ja    |2026-01-04 19:47:50.113
22|2466|ko    |2026-01-04 19:47:50.123
22|2467|nl    |2026-01-04 19:47:50.130
22|2468|pt    |2026-01-04 19:47:50.140
22|2469|ru    |2026-01-04 19:47:50.150
22|2470|tr    |2026-01-04 19:47:50.163
22|2471|vi    |2026-01-04 19:47:50.173
22|2472|zh    |2026-01-04 19:47:50.183
23|2473|de    |2026-01-04 19:48:12.393
23|2474|en-au |2026-01-04 19:48:12.407
23|2475|en-ca |2026-01-04 19:48:12.420
23|2476|en-gb |2026-01-04 19:48:12.430
23|2477|en-ie |2026-01-04 19:48:12.443
23|2478|en-nz |2026-01-04 19:48:12.457
23|2479|id    |2026-01-04 19:48:12.493
23|2480|it    |2026-01-04 19:48:12.503
23|2481|ja    |2026-01-04 19:48:12.517
23|2482|ko    |2026-01-04 19:48:12.523
23|2483|nl    |2026-01-04 19:48:12.540
23|2484|pt    |2026-01-04 19:48:12.547
23|2485|ru    |2026-01-04 19:48:12.557
23|2486|tr    |2026-01-04 19:48:12.570
23|2487|vi    |2026-01-04 19:48:12.580
23|2488|zh    |2026-01-04 19:48:12.590
24|2489|de    |2026-01-04 19:48:30.283
24|2490|en-au |2026-01-04 19:48:30.293
24|2491|en-ca |2026-01-04 19:48:30.303
24|2492|en-gb |2026-01-04 19:48:30.310
24|2493|en-ie |2026-01-04 19:48:30.320
24|2494|en-nz |2026-01-04 19:48:30.330
24|2495|id    |2026-01-04 19:48:30.357
24|2496|it    |2026-01-04 19:48:30.363
24|2497|ja    |2026-01-04 19:48:30.373
24|2498|ko    |2026-01-04 19:48:30.383
24|2499|nl    |2026-01-04 19:48:30.390
24|2500|pt    |2026-01-04 19:48:30.400
24|2501|ru    |2026-01-04 19:48:30.410
24|2502|tr    |2026-01-04 19:48:30.423
24|2503|vi    |2026-01-04 19:48:30.433
24|2504|zh    |2026-01-04 19:48:30.443
25|2505|de    |2026-01-04 19:48:53.187
25|2506|en-au |2026-01-04 19:48:53.200
25|2507|en-ca |2026-01-04 19:48:53.210
25|2508|en-gb |2026-01-04 19:48:53.223
25|2509|en-ie |2026-01-04 19:48:53.240
25|2510|en-nz |2026-01-04 19:48:53.253
25|2512|id    |2026-01-04 19:48:53.293
25|2513|it    |2026-01-04 19:48:53.307
25|2514|ja    |2026-01-04 19:48:53.313
25|2515|ko    |2026-01-04 19:48:53.323
25|2516|nl    |2026-01-04 19:48:53.333
25|2517|pt    |2026-01-04 19:48:53.343
25|2518|ru    |2026-01-04 19:48:53.350
25|2519|tr    |2026-01-04 19:48:53.367
25|2520|vi    |2026-01-04 19:48:53.377
25|2521|zh    |2026-01-04 19:48:53.387
26|2522|de    |2026-01-04 19:49:12.670
26|2523|en-au |2026-01-04 19:49:12.680
26|2524|en-ca |2026-01-04 19:49:12.690
26|2525|en-gb |2026-01-04 19:49:12.700
26|2526|en-ie |2026-01-04 19:49:12.710
26|2527|en-nz |2026-01-04 19:49:12.720
26|2529|id    |2026-01-04 19:49:12.753
26|2530|it    |2026-01-04 19:49:12.763
26|2531|ja    |2026-01-04 19:49:12.773
26|2532|ko    |2026-01-04 19:49:12.783
26|2533|nl    |2026-01-04 19:49:12.793
26|2534|pt    |2026-01-04 19:49:12.803
26|2535|ru    |2026-01-04 19:49:12.813
26|2536|tr    |2026-01-04 19:49:12.827
26|2537|vi    |2026-01-04 19:49:12.837
26|2538|zh    |2026-01-04 19:49:12.843
27|2539|de    |2026-01-04 19:49:38.353
27|2540|en-au |2026-01-04 19:49:38.367
27|2541|en-ca |2026-01-04 19:49:38.380
27|2542|en-gb |2026-01-04 19:49:38.390
27|2543|en-ie |2026-01-04 19:49:38.403
27|2544|en-nz |2026-01-04 19:49:38.417
27|2545|id    |2026-01-04 19:49:38.453
27|2546|it    |2026-01-04 19:49:38.470
27|2547|ja    |2026-01-04 19:49:38.480
27|2548|ko    |2026-01-04 19:49:38.490
27|2549|nl    |2026-01-04 19:49:38.503
27|2550|pt    |2026-01-04 19:49:38.510
27|2551|ru    |2026-01-04 19:49:38.523
27|2552|tr    |2026-01-04 19:49:38.540
27|2553|vi    |2026-01-04 19:49:38.550
27|2554|zh    |2026-01-04 19:49:38.557
28|2555|de    |2026-01-04 19:50:11.347
28|2556|en-au |2026-01-04 19:50:11.360
28|2557|en-ca |2026-01-04 19:50:11.377
28|2558|en-gb |2026-01-04 19:50:11.390
28|2559|en-ie |2026-01-04 19:50:11.403
28|2560|en-nz |2026-01-04 19:50:11.417
28|2562|id    |2026-01-04 19:50:11.460
28|2563|it    |2026-01-04 19:50:11.470
28|2564|ja    |2026-01-04 19:50:11.480
28|2565|ko    |2026-01-04 19:50:11.490
28|2566|nl    |2026-01-04 19:50:11.500
28|2567|pt    |2026-01-04 19:50:11.513
28|2568|ru    |2026-01-04 19:50:11.527
28|2569|tr    |2026-01-04 19:50:11.543
28|2570|vi    |2026-01-04 19:50:11.553
28|2571|zh    |2026-01-04 19:50:11.560
